CHAS_NO,CHAS_YES,CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,PRICE
1.0,0.0,-0.44273765374028734,0.44681895265756133,0.006365410440008965,-0.14435583873530758,0.29819794569883745,0.38116821685214197,8.345356602876555e-06,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.21278691545015044,20.5
1.0,0.0,-0.44273765374028734,0.44681895265756133,-0.771070024423097,-0.14435583873530758,0.4012065175916614,-0.6844573061609378,-0.29491086761973745,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.19718497253669245,24.5
1.0,0.0,-0.44273765374028734,0.44681895265756133,-0.771070024423097,-0.14435583873530758,0.5430299136759843,-1.8031870911181909,-0.29491086761973745,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.40481082823117126,26.2
1.0,0.0,-0.44273765374028734,0.44681895265756133,-0.771070024423097,-0.14435583873530758,0.4280783189550068,-1.9624998769507112,-0.2952474719685225,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.43252337018934084,24.4
1.0,0.0,-0.44273765374028734,0.44681895265756133,-0.771070024423097,-0.14435583873530758,0.40369464734752675,-2.1076515262647852,-0.2952474719685225,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.22293363356869308,24.8
1.0,0.0,-0.44273765374028734,0.44681895265756133,-0.771070024423097,-0.14435583873530758,0.6619625160063463,-2.181997492986628,-0.2940648927068531,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.3213458888689659,29.6
1.0,0.0,0.44811503415008835,0.44681895265756133,-0.771070024423097,-0.14435583873530758,1.309871504433674,-2.125352946912843,-0.2940648927068531,-0.29912308102421437,-0.46902461138349294,0.2938531336725424,0.4392878489350359,42.8
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.0942735198156242,-0.31876958539642086,0.23947808346041605,-1.2898458923245146,-0.29381929213966135,-0.9842114278861248,-0.5575523091292443,-0.9639507581143325,0.3955369460798149,21.9
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.0942735198156242,-0.31876958539642086,0.12402886278826548,-1.7465425450444059,-0.29381929213966135,-0.9842114278861248,-0.5575523091292443,-0.9639507581143325,0.42052187564052745,20.9
1.0,0.0,-1.333590341630663,3.345781003725894,-1.0782589322060847,-0.30982529069585096,0.9092826137393585,-1.2119596414730602,-0.2960780968459574,-0.7558486455988214,-0.9765834117924673,-1.1968774047415305,0.3240735012664236,44.0
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,1.531315052705687,0.6537700948322323,1.1094399891187998,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.36073261188825495,50.0
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,0.8490698736474178,1.1175473158113465,-0.2995565245219208,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.29079663001744044,36.0
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,0.6047355316214441,1.1175473158113465,-0.29946559905683484,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.3850629144735776,30.1
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,0.7843784999949197,0.47321560422204234,-0.299386186118336,-0.5274858633115178,-0.8585464814647988,0.014341157719903158,0.3945550056167304,33.8
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,-2.7962790791518293,0.7422771980725212,-0.2993644924457875,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.34622171393378026,43.1
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,9.45206788965719e-05,1.3790415116467296,0.8166231647943638,-0.2992480357992906,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.32974693505313596,48.8
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,0.8460841179403795,0.9228316886827106,-0.29941226551529865,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.4013194843624255,31.0
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,0.7858713778484389,0.8201634489239752,-0.2995287221617955,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.34098469813066135,36.5
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,-2.7972544260161287,-0.19943838040415413,-0.2994845516516245,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.3901908257807977,22.8
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.821627988926243,0.6903271952232108,0.5723435598511659,-0.29936989628479777,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.29930678069750805,30.7
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.4996333797057262,1.3287812905782503,-0.0507464469604685,-0.2991437965279474,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.3044346920047288,50.0
1.0,0.0,0.44811503415008835,0.3615553629202575,-1.0462297569870052,0.4996333797057262,-2.796303960449388,-0.5605473616245331,1.948209783322748,-0.5274858633115178,-0.8585464814647988,-2.5478519551792838,0.3672788816421536,43.5
0.0,1.0,-0.44273765374028734,0.3615553629202575,-0.6109241483277006,0.0032250238240959907,-2.7970752806737065,-0.2454620740891043,-0.29797225989382076,-0.7558486455988214,-1.1005221886365193,0.060926487045343584,0.3786257492155772,20.7
1.0,0.0,0.44811503415008835,0.3615553629202575,-0.6109241483277006,0.0032250238240959907,0.11407634376480423,-0.932277195233747,3.167597803467984,-0.7558486455988214,-1.1005221886365193,0.060926487045343584,0.3492766398189326,21.1
1.0,0.0,-0.44273765374028734,0.3615553629202575,-0.6109241483277006,0.0032250238240959907,-2.7969160403693314,-1.8456705006735297,3.167597803467984,-0.7558486455988214,-1.1005221886365193,0.060926487045343584,0.4392878489350359,25.2
1.0,0.0,-0.44273765374028734,0.3615553629202575,-0.6109241483277006,0.0032250238240959907,0.453457242464833,-0.34459002971822794,-0.29797225989382076,-0.7558486455988214,-1.1005221886365193,0.060926487045343584,0.4181215767307644,24.4
0.0,1.0,-0.44273765374028734,0.3615553629202575,-0.6109241483277006,0.0032250238240959907,1.0272199641673743,-0.5888696346614258,-0.29762061877561574,-0.7558486455988214,-1.1005221886365193,0.060926487045343584,0.37240679294937373,35.2
0.0,1.0,-1.333590341630663,1.2141912602932963,-0.6909970863753988,-0.07280148113074827,0.5629349517229068,-1.2579833351580108,-0.2978468751654808,-0.6416672544551696,-0.9175649466286331,-0.404926806209054,0.4392878489350359,32.4
1.0,0.0,-0.44273765374028734,1.2141912602932963,-0.6909970863753988,-0.07280148113074827,0.6107070430355208,-0.9074952063264662,-0.29769830875095193,-0.6416672544551696,-0.9175649466286331,-0.404926806209054,0.4392878489350359,32.0
0.0,1.0,-0.44273765374028734,1.2141912602932963,-0.6909970863753988,-0.07280148113074827,0.8162265608699957,-0.6879975902905494,-0.29729114122900363,-0.6416672544551696,-0.9175649466286331,-0.404926806209054,0.35582290957283125,33.2
0.0,1.0,-1.333590341630663,1.2141912602932963,-0.6909970863753988,-0.07280148113074827,0.5967735164026751,-1.4456183940274232,-0.2972319339494127,-0.6416672544551696,-0.9175649466286331,-0.404926806209054,0.4016467978501201,33.1
1.0,0.0,-1.333590341630663,1.2141912602932963,-0.6909970863753988,-0.07280148113074827,0.4255901891991415,-1.2863056081949031,-0.29779777071534397,-0.6416672544551696,-0.9175649466286331,-0.404926806209054,0.4392878489350359,29.1
1.0,0.0,-0.44273765374028734,0.3615553629202575,-1.1394055394425087,-2.0698706326466825,0.5898067530862522,-1.2827653240652914,-0.2978287840522725,-0.5274858633115178,-1.141835114251203,-1.662730697995928,0.4392878489350359,35.1
1.0,0.0,-1.333590341630663,0.3615553629202575,-1.1394055394425087,-2.0698706326466825,-2.7961297913664778,-0.1392535502007575,-0.2973635839983443,-0.5274858633115178,-1.141835114251203,-1.662730697995928,0.33465663736855966,45.4
1.0,0.0,-1.333590341630663,0.3615553629202575,-1.1394055394425087,-2.0698706326466825,0.66743640146925,-1.1057511175847134,-0.29693284320766994,-0.5274858633115178,-1.141835114251203,-1.662730697995928,0.38833604935052696,35.4
0.0,1.0,-1.333590341630663,0.3615553629202575,-1.1394055394425087,-2.0698706326466825,1.0043291704134134,-0.6632156013832684,-0.29695853102209563,-0.5274858633115178,-1.141835114251203,-1.662730697995928,0.22293363356869308,46.0
0.0,1.0,-1.333590341630663,3.345781003725894,-1.4480503188263634,-0.27852025924385626,1.142669184839525,-1.5447463496565472,4.30788615114394,-0.9842114278861248,-1.2480683515461048,-2.268339979226645,0.4242314285010696,50.0
1.0,0.0,-1.333590341630663,3.345781003725894,-1.1918169170737292,-2.07006248776801,0.7271515156100175,-1.6863577148410096,-0.29531748692613397,-0.9842114278861248,-0.734607704620747,-1.4763893806941688,0.4155030688292055,32.2
1.0,0.0,-1.333590341630663,1.8536681833230755,-1.2966396723361706,-0.33218602744727577,0.41115903661512265,-1.2933861764541263,-0.29531748692613397,-0.9842114278861248,-0.6460800068749957,-1.4763893806941688,0.4155030688292055,22.0
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.3679773807786655,-0.35007461684841557,-2.796921016628843,-1.3075473129725725,-0.29392196508085666,-0.9842114278861248,-0.9942889513416175,-0.12541483025641645,-0.16406001338260198,20.1
1.0,0.0,-1.333590341630663,1.7470886961514456,-0.8496870908699279,-0.26063166984271646,0.2897383045288954,-1.3146278812317957,-0.2953097335919018,-0.4133044721678661,-0.6873929324896796,-0.8707800994634516,0.4392878489350359,23.2
1.0,0.0,-1.333590341630663,1.7470886961514456,-0.8496870908699279,-0.26063166984271646,0.34248665535324,-0.8083672506973424,-0.2953097335919018,-0.4133044721678661,-0.6873929324896796,-0.8707800994634516,0.4392878489350359,22.3
1.0,0.0,-1.333590341630663,1.7470886961514456,-0.8496870908699279,-0.26063166984271646,0.4668931431465057,-1.6120117481191667,-0.2953097335919018,-0.4133044721678661,-0.6873929324896796,-0.8707800994634516,0.16456272826309915,24.8
1.0,0.0,-1.333590341630663,2.9194630550393743,-0.9035543401020159,-0.2337987857410067,0.6141904246937323,-1.4349975416385887,-0.29703308833713604,-0.6416672544551696,-0.9706815652760838,0.34043846299798114,0.4392878489350359,28.5
1.0,0.0,-1.333590341630663,2.9194630550393743,-0.9035543401020159,-0.2337987857410067,0.7570090726804013,-1.4420781098978117,-0.29703308833713604,-0.6416672544551696,-0.9706815652760838,0.34043846299798114,0.4392878489350359,37.3
1.0,0.0,-1.333590341630663,2.9194630550393743,-0.9035543401020159,-0.2337987857410067,-2.7967219662483735,-1.594310327471109,-0.29703308833713604,-0.6416672544551696,-0.9706815652760838,0.34043846299798114,0.4392878489350359,27.9
1.0,0.0,-0.44273765374028734,-0.4910805344527814,0.4023624858758983,-0.11752295463359784,0.24893297653270421,-1.771324533951687,-0.29673078661859004,-0.6416672544551696,-0.7110003185552133,-1.1502920754160908,0.4392878489350359,23.9
1.0,0.0,-1.333590341630663,-0.4910805344527814,0.4023624858758983,-0.11752295463359784,0.19021311429428284,-0.9251966269745241,-0.29673078661859004,-0.6416672544551696,-0.7110003185552133,-1.1502920754160908,0.4392878489350359,21.7
1.0,0.0,-0.44273765374028734,-0.4910805344527814,0.4023624858758983,-0.11752295463359784,0.5231248756290617,-1.3217084494910187,-0.2963723319642416,-0.6416672544551696,-0.7110003185552133,0.014341157719903158,0.4392878489350359,28.6
1.0,0.0,-1.333590341630663,-0.4910805344527814,0.4023624858758983,-0.11752295463359784,0.4589311279277367,-0.6171919076983182,-0.2963723319642416,-0.6416672544551696,-0.7110003185552133,-1.1502920754160908,0.39510052809622204,27.1
1.0,0.0,-0.44273765374028734,-0.4910805344527814,0.4023624858758983,-0.11752295463359784,-2.797139972047359,-0.36937201862550895,-0.29609070580364805,-0.6416672544551696,-0.7110003185552133,-1.1502920754160908,0.4392878489350359,20.3
1.0,0.0,-1.333590341630663,2.4931451063528547,-1.2980955439370379,-2.07006248776801,0.3574154338884319,-1.7111397037482903,-0.29490984950514126,-0.5274858633115178,-0.3037729089247571,-1.7093160273213677,0.12659436369048807,22.5
1.0,0.0,-1.333590341630663,2.4931451063528547,-1.2980955439370379,-2.07006248776801,0.7037630959048835,-2.068708400839058,-0.29490984950514126,-0.5274858633115178,-0.3037729089247571,-1.7093160273213677,0.16303526532052237,29.0
1.0,0.0,-1.333590341630663,2.4931451063528547,-1.2980955439370379,-2.07006248776801,0.6191666842054628,-0.7446421363643344,-0.29490984950514126,-0.5274858633115178,-0.3037729089247571,-1.7093160273213677,0.3733887334124588,24.8
1.0,0.0,-1.333590341630663,0.9584004910813846,-0.7375849776031506,-0.13541154403473765,-2.7967418712864203,-0.9924620254371437,-0.2967394014344035,-0.29912308102421437,-0.47492645789987636,-1.1037067460906504,0.4267408319067309,22.0
1.0,0.0,-0.44273765374028734,0.9584004910813846,-0.7375849776031506,-0.13541154403473765,0.4320593265643913,-1.771324533951687,-0.2967394014344035,-0.29912308102421437,-0.47492645789987636,-1.1037067460906504,0.29428797388618616,26.4
1.0,0.0,-0.44273765374028734,0.9584004910813846,-0.7375849776031506,-0.13541154403473765,0.6744031647856729,-1.7961065228589677,-0.2967394014344035,-0.29912308102421437,-0.47492645789987636,-1.1037067460906504,0.36869724008883153,33.1
1.0,0.0,-1.333590341630663,0.9157686962127326,-1.3068307735422413,0.039002202626375646,0.8008001563836308,-0.9676800365298626,2.8488496183690044,-0.29912308102421437,-1.1064240351529027,-0.03224417160553726,0.4041562012557814,36.1
1.0,0.0,-1.333590341630663,0.9157686962127326,-1.3068307735422413,0.039002202626375646,0.4922720666563319,-0.36583173449589734,-0.2984010427718102,-0.29912308102421437,-1.1064240351529027,-0.03224417160553726,0.4006648573870356,28.4
1.0,0.0,-1.333590341630663,0.9157686962127326,-1.3068307735422413,0.039002202626375646,-2.7963288417469467,0.12272747539049818,-0.2986131238738367,-0.29912308102421437,-1.1064240351529027,-0.03224417160553726,0.4392878489350359,33.4
1.0,0.0,-1.333590341630663,0.9157686962127326,-1.3068307735422413,0.039002202626375646,0.6082189132796555,0.0660829293167129,-0.2985477295901616,-0.29912308102421437,-1.1064240351529027,-0.03224417160553726,0.4392878489350359,28.2
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.5017269597286201,0.4979975931293234,-0.2984421589381927,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.4392878489350359,22.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.1718009541008795,0.292661113611853,-0.29861053942909266,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.432086952205748,20.3
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,-0.3253273711210101,-1.0845094128070443,-0.2990672029837148,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,-0.06750253451260053,16.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.24644484677683892,-0.5534667933653102,-0.29897251832627386,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.4392878489350359,22.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.1971798776107057,0.7776800393686368,1.9184495105125239,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.43274157918113787,19.4
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.31810298374575996,0.5086184455181579,-0.2984849980677379,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.40099217087473027,21.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.4678883950488518,0.6679312313506782,-0.2982191135251308,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.42608620493134103,23.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,9.45206788965719e-05,0.03893482513767176,0.3280639549079686,2.7885459076746026,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.4340508331319176,16.2
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.14293864893284186,0.5227795820366045,-0.29790874520632316,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.3716430614780856,17.8
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.0772520233779976,0.11564690713127496,-0.2978828224423753,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.4392878489350359,19.8
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.3758275940818352,-0.043665878701245275,-0.29827377844729275,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.42084918912822206,23.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.18289789767273207,0.36099681184689253,0.24196621321628134,-0.34104974558861656,-0.2979061607615791,-0.6416672544551696,-0.622472620809462,-0.03224417160553726,0.4319778477098498,21.0
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.39772313593345,-0.571168214013368,-0.29748442636925526,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.4392878489350359,23.8
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.37284183837479684,-0.5003625314211367,-0.29748442636925526,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.4392878489350359,23.1
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.20613714473182082,-0.6561350331240454,-0.2973429084403919,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.4392878489350359,20.4
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.04042770299119095,0.20769429450117532,-0.2973429084403919,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.3763345548017129,18.5
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.39224925047054626,-1.0030828778259782,-0.2973429084403919,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.4392878489350359,25.0
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.4002112656893153,-1.9023150467473144,-0.29679876534700916,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.4041562012557814,24.6
1.0,0.0,0.44811503415008835,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.3409937774997208,-1.3995947003424731,-0.29679876534700916,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.4392878489350359,23.0
1.0,0.0,-0.44273765374028734,-0.4910805344527814,-0.5497775410912765,0.13291729698235974,0.22703743468108947,-0.875632649159962,-0.29679876534700916,-0.5274858633115178,-0.7228040115879801,0.5267797802997412,0.4392878489350359,22.2
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.1525083838503138,-2.069794158926993,0.12004785517888099,-1.5093435083604316,-0.296956416476396,-0.6416672544551696,0.12116004025484933,-0.7310241114871336,0.28152274786608406,19.3
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.1525083838503138,-2.069794158926993,0.35144392247435513,-1.8138079435070256,-0.296956416476396,-0.6416672544551696,0.12116004025484933,-0.7310241114871336,0.20264019733160782,22.6
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.1525083838503138,-2.069794158926993,0.25739261770264626,-1.2827653240652914,-0.29644031069266075,-0.6416672544551696,0.12116004025484933,-0.7310241114871336,0.13019481205513203,19.8
1.0,0.0,-1.333590341630663,1.0010322859500365,-0.7419525924057523,-2.069892993383434,0.03943245108884483,-1.4172961209905308,-0.29583954476443125,-0.9842114278861248,-0.622472620809462,-0.7310241114871336,0.40786575411632353,17.1
1.0,0.0,-1.333590341630663,1.0010322859500365,-0.7419525924057523,-2.069892993383434,0.2011608852200902,-1.5978506116007205,-0.29583954476443125,-0.9842114278861248,-0.622472620809462,-0.7310241114871336,0.06124077064740199,19.4
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,0.34298428130441305,-1.0738885604182093,-0.2959823157574129,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.36084171638415313,22.2
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,-2.7968812065527486,-1.0597274238997632,-0.2959823157574129,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.3574594770113056,20.7
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,0.2041466409271286,-1.2013387890842258,-0.2963528311539002,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.4392878489350359,21.1
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,0.12054548113005405,-0.7835852617900616,-0.29694349425267574,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.4392878489350359,19.5
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,0.13348375586055367,-0.3127274725517239,4.096431581176558,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.41648500929229004,18.5
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,0.21509441185293596,-1.102210833455102,-0.2972715621021548,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.4309959072467647,20.6
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,0.17827009146612932,-0.8154478189565656,-0.2972715621021548,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.4392878489350359,19.0
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.868613421681202,0.23130453868862877,0.16981045029618724,-0.35167059797745115,-0.2972715621021548,-0.5274858633115178,-1.0946203421201357,0.8062917562523788,0.4392878489350359,18.7
1.0,0.0,-1.333590341630663,1.0010322859500365,-1.402918299199479,-0.09516221788217305,0.8032882861394961,-0.6773767379017148,-0.295528471597057,-0.9842114278861248,-0.7405095511371304,-1.3832187220432897,0.41572127782100193,32.7
1.0,0.0,-1.333590341630663,-0.4910805344527814,-1.3490510499673911,0.24472098073948365,-2.796766752583979,-0.3091871884221123,-0.2961322918690749,-0.9842114278861248,0.07394526812378195,-1.1968774047415305,0.3635693287816108,16.5
1.0,0.0,-1.333590341630663,1.8536681833230755,-1.073891317403483,0.09266797082979512,0.532082142750177,-0.42601656469929394,-0.29655112855062515,-0.5274858633115178,-0.23295075072815602,-0.404926806209054,0.4392878489350359,23.9
1.0,0.0,-1.333590341630663,1.8536681833230755,-1.073891317403483,0.09266797082979512,0.6206595620589821,-1.4279169733793655,-0.29597683360189525,-0.5274858633115178,-0.23295075072815602,-0.404926806209054,0.34185753409784825,31.2
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.9850831497505813,-0.09516221788217305,0.19270124405014813,-0.7056990109386072,-0.2947643374344008,-0.7558486455988214,-0.33918398802305766,0.15409714569622276,0.3164361865535422,17.5
1.0,0.0,-1.333590341630663,-0.4910805344527814,-0.9850831497505813,9.45206788965719e-05,0.13497663371407287,-0.571168214013368,-0.2947643374344008,-0.7558486455988214,-0.33918398802305766,0.15409714569622276,0.08698943167940262,17.2
1.0,0.0,-1.333590341630663,3.132622029382634,-1.020024068171395,-0.15330013343587748,0.44250947153902565,-1.4420781098978117,-0.29435576021531934,-0.6416672544551696,-0.3450858345394411,-0.2651708182327361,0.390518139268493,23.1
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.3315805907569844,-0.12646724933416775,0.5017269597286201,-1.3712724273055805,6.233689067995022,-0.6416672544551696,-0.764116937202664,0.014341157719903158,0.3742615693796451,24.5
1.0,0.0,-1.333590341630663,1.2141912602932963,-1.4422268324228946,-0.15330013343587748,0.6530052488852311,-1.2013387890842258,-0.2941546434243282,-0.9842114278861248,-0.4395153788015758,0.57336510962518,0.3623691793267299,26.6
1.0,0.0,-1.333590341630663,1.2141912602932963,-1.4422268324228946,-0.15330013343587748,-2.7967916338815377,-0.8508506602526812,-0.2941546434243282,-0.9842114278861248,-0.4395153788015758,0.57336510962518,0.4392878489350359,22.9
1.0,0.0,-1.333590341630663,2.066827157666335,-1.3781684819847362,-0.2337987857410067,0.4738599064629286,-1.151774811269664,-0.292652376179471,-0.6416672544551696,0.009024956443564304,-0.07882950093097603,0.15430690564865768,24.1
1.0,0.0,-1.333590341630663,2.066827157666335,-1.3781684819847362,-0.2337987857410067,0.12800987039765,-1.7677842498220753,-0.292652376179471,-0.6416672544551696,0.009024956443564304,-0.07882950093097603,0.38942709430950967,18.6
1.0,0.0,-1.333590341630663,3.345781003725894,-1.3301247191561172,-2.070017766294507,0.5480061731877149,-1.1446942430104405,-0.2915432578017384,-0.5274858633115178,-1.3129886632263224,-0.6844387821616933,0.3035618560375419,30.1
1.0,0.0,-1.333590341630663,2.9194630550393743,-1.3461393067656569,-0.22485449104043678,0.01803453518840313,-1.6474145894152823,-0.2927499585476856,-0.6416672544551696,-0.44541722531795924,1.644827684110295,0.2854505097184233,18.2
1.0,0.0,-0.44273765374028734,2.9194630550393743,-1.3461393067656569,-0.22485449104043678,0.15388641985864926,-1.7323814085259597,-0.2927499585476856,-0.6416672544551696,-0.44541722531795924,1.644827684110295,0.21169587049116775,20.6
0.0,1.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,0.2912311823824146,1.025499928441446,-0.29937827615108903,1.6419605684178653,1.513995818121337,0.8062917562523788,0.23013453029798162,17.8
0.0,1.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,0.38229673144708504,0.798921744146306,-0.29907832392776496,1.6419605684178653,1.513995818121337,0.8062917562523788,0.3786257492155772,21.7
0.0,1.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,0.24893297653270421,0.5298601502958277,-0.29890798552418013,1.6419605684178653,1.513995818121337,0.8062917562523788,0.4232494880379851,22.7
1.0,0.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,0.24146858726510828,0.45551418357398454,-0.29907526958397657,1.6419605684178653,1.513995818121337,0.8062917562523788,0.3720794794616791,22.6
1.0,0.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,0.38378960930060424,0.6927132202579592,-0.2990681427818036,1.6419605684178653,1.513995818121337,0.8062917562523788,0.19554840509821808,25.0
1.0,0.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,0.310638594478164,0.8024620282759174,-0.29924255364377295,1.6419605684178653,1.513995818121337,0.8062917562523788,-0.06532044459463453,19.9
1.0,0.0,0.44811503415008835,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,-0.13175087611468875,0.9830165188861073,-0.29939284302146457,1.6419605684178653,1.513995818121337,0.8062917562523788,0.26352050604286364,20.8
0.0,1.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,-2.0684077932484044,0.0877021683526319,0.7281160615540748,-0.2995486145546739,1.6419605684178653,1.513995818121337,0.8062917562523788,-0.03924447007493865,16.8
0.0,1.0,0.44811503415008835,-0.4910805344527814,1.0109168150384047,1.139150450796475,-2.7956520704533516,0.5121587296477699,-0.2995486145546739,1.6419605684178653,1.513995818121337,0.8062917562523788,-0.02276969119429437,21.9
1.0,0.0,1.3389677220404639,-0.4910805344527814,1.0109168150384047,1.139150450796475,-1.0279752141773746,0.6891729361283478,-0.2997769071737313,1.6419605684178653,1.513995818121337,0.8062917562523788,-0.02113312375582001,27.5
